song_id,artist,lyric_text,label
494,nina simone,"[Intro]
Birds flying high, you know how I feel
Sun in the sky, you know how I feel
Breeze drifting on by, you know how I feel
It's a new dawn, it's a new day
It's a new life for me, yeah
It's a new dawn, it's a new day
It's a new life for me
Ooh, and I'm feeling good
[Verse 1]
Fish in the sea, you know how I feel
River running free, you know how I feel
Blossom on the tree, you know how I feel
It's a new dawn, it's a new day
It's a new life for me
And I'm feeling good
[Verse 2]
Dragonfly out in the sun, you know what I mean
Don't you know?
Butterflies all having fun, you know what I mean
Sleep in peace when day is done, that's what I mean
And this old world is a new world
And a bold world
For me
Yeah, yeah
[Bridge]
Stars when you shine, you know how I feel
Scent of the pine, you know how I feel
Oh, freedom is mine, and I know how I feel
It's a new dawn, it's a new day
It's a new life for me
[Outro]
Oh, I'm feeling good",relaxed
495,mel torme,"[Verse 1]
I'm comin' home baby now, I'm comin' home now right away
I'm comin' home baby now, I'm sorry now I ever went away
Every night and day, I go and stay
[Verse 2]
I'm comin' home baby, I'm comin' home baby now
(Come on home, you know I'm waitin' here for you)
I'm comin' home now real soon, comin' home baby now
(You been gone, you don't know what I'm gonna do)
I'm comin' home, I know I'm overdue
(Since you went away)
Expect me any day now real soon
[Verse 3]
I'm comin' home, I'm comin' home baby now
(Come on home, you know I'm prayin' every night)
And everything is gonna be fine, comin' home baby now
(Please come home, I wanna feel you hold me tight)
Expect to see me now anytime
(When I'm in your arms)
When you're in my arms, I'll be fine
[Verse 4]
I'm comin' home (Come on home), I'm comin' home baby now
(You know I'm countin' every day)
I'm comin' home now yeah, yeah, yeah
(You at home)
I'm comin' home baby now (And baby, let me hear you say)
I'm comin' home, you hearin' what I say?
(That you're comin' home)
And I never will go away, I'm comin' home
[Verse 5]
(Come on home) I'm comin' home baby now
(You know I'm waitin' at the door) They can't hold me back now no more
(I'm alone) I'm pressin' on baby now
(I'm pacing up and down the floor) Oh, hear me holler and hear me roar
(Say you'll be with me) Gonna be with you evermore, I'm comin' home
[Verse 6]
(Come on home) I'm comin' home baby now
(Oh baby, say you're comin' home) That's what I say, I say I'm comin' home
(Something's wrong) The road is long baby now
(You want to either write or phone) I'm comin' home and nevermore to roam
[Verse 7]
(Baby, tell me you're) I'm for sure comin' home, I'm comin' home
(Come on home) I'm comin' home baby now
(Come on home) I'm comin' home baby now
(Come on home) I'm comin' home baby now...",relaxed
496,freddie hubbard,This song is an instrumental,happy
497,cassandra wilson,"[Verse 1]
Lying in my bed, I hear the clock tick
And I think of you
Caught up in circles
Confusion is nothing new
Flashback, warm nights
Almost left behind
Suitcase of memories
Time after
[Verse 2]
Sometimes you picture me
I'm walking too far ahead
You're calling to me
And I, I can't hear what you said
Then you say, go slow
I fall behind
The second hand unwinds
[Verse 3]
If you're lost, you can look
And you will find me
Time after time
If you fall, I will catch you
I'll be waiting
Time after
[Verse 4]
My picture fades and darkness has turned to gray
Watching through windows
You're wondering if I'm okay
Secrets stolen from deep inside
The drum beats out of time
[Verse 5]
If you're lost, you can look
You will find me
Time after time
If you fall, I will catch you
I'll be waiting
Time after time
[Verse 6]
Mmm, mmm
Mmm
Mmm, mmm
[Verse 7]
Time after time",sad
498,patrice rushen,"[Verse 1]
I can recall a certain magic in your eyes
I'm under your spell each time that you appear
A kiss so passionate that has me mesmerized
I fall more in love each time that you are near, whoa
[Verse 2]
Star light, star bright
Your love shines near or far
Just like the brightest star, yeah
Sweet things you do
You set my heart aglow
And I want you to know
[Chorus]
They remind me
I'm lucky I'm falling (Mmm-hmm)
In love with you, darling
Remind me, yeah, yeah
I'm lucky I'm falling (Mmm-hmm)
In love with you, darling
[Verse 3]
You hold me close and whisper soft and low
Those three little words that mean so much to me
You know how to make my feelings show
We're just like a song in perfect harmony
[Chorus]
You remind me, yeah-yeah
I'm lucky I'm falling (Mmm-hmm)
In love with you, darling
Remind me, yeah, yeah
I'm lucky I'm falling (Mmm-hmm)
In love with you, darling
[Chorus]
Remind me, yeah, yeah-yeah
I'm lucky I'm falling (Mmm-hmm)
In love with you, darling
Remind me, yeah, yeah
I'm lucky I'm falling (Mmm-hmm)
In love with you, darling
[Bridge]
You whisper soft and low
Touch me, hold me
Don't let me go
I love you so
That magic in your eyes
Looked right through me
I'm hypnotized, mesmerized
You whisper soft and low
Touch me, hold me
Don't let me go
I love you so
[Refrain]
Ah
Ooh, ooh, ooh
[Chorus]
You remind me, yeah, yeah
I'm lucky I'm falling (Mmm-hmm)
In love with you, darling
Remind me, yeah, yeah (Remind me)
I'm lucky I'm falling (Mmm-hmm)
In love with you, darling
[Chorus]
Remind me, yeah, yeah-yeah (You whisper soft and low, touch me, hold me, don't let me go, I love you so)
I'm lucky I'm falling (Mmm-hmm)
In love with you, darling
[Chorus]
Remind me, yeah (That magic in your eyes looked right through me, I'm hypnotized, mesmerized)
I'm lucky I'm falling (Mmm-hmm)
In love with you, darling
[Chorus]
Remind me, yeah, yeah-yeah (You whisper soft and low, touch me, hold me, don't let me go, I love you so)
I'm lucky I'm falling (Mmm-hmm)
In love with you, darling
[Outro]
Remind me, yeah, yeah (That magic in your eyes looked right through me, I'm hypnotized, mesmerized)",happy
499,curtis mayfield,"[Verse 1]
Give me your love, give me your love, give me your love
Give me your love, give me your love
[Verse 2]
I want you so, babe, can't even get mad at you
What a thing, you really swing and I feel so good, it's true
You're such a gun, make my lungs sigh, breathin' in the air
Through lovin' you, I really know, child, just how much I care
Give me your love
[Verse 3]
Give me your love, give me your love, give me your love
Give me your love, give me your love
[Verse 4]
I'm preparing for tomorrow, you do what you have to do
I'll share the weight, whatever fate plans to bring to you
Don't worry 'bout no attitude, you just be yourself
I could live with you in solitude and need no one else
Give me your love
[Verse 5]
Give me your love, give me your love, give me your love
Gimme, gimme",happy
500,chayanne,"Boca
Tejidos atrevidos
Como un libro de aventura
Que ha puesto ante mi boca tanta locura
Tu boca, boca, ah
Penetra por mi boca
Y llega a ser más que mi vida
Que ha dejado mi boca tan derretida
Ay, qué boca que me sofoca
Yo no puedo
Pasar un día sin ver tu boca
Sin que algo conspire en mi contra
Y me hable de tu boca, de tu boca
He intentado ganarle al tiempo una batalla
Pero tu boca prepara una emboscada
Y se me encarna en la mirada
Tan carnosa, tan sobrada
Esa boca
Esa boca me tiene hasta el cuello
Esa boca me dice: ""Mi cielo""
Me hace bailar, me hace la boca un mar
Esa boca tan boca, tan loca
Esa boca
Esa boca me baña en su magia
Esa boca me baña en su savia
Y no hay en mi boca otra boca
Tan boca, tan loca, tan ella, tan toda, no hay
Yo no puedo pasar un día sin ver tu boca
Sin que algo conspire en mi contra
Y me hable de tu boca, de tu boca
He intentado ganarle al tiempo una batalla
Pero tu boca prepara una emboscada
Y se me encarna en la mirada
Tan carnosa, tan sobrada
Esa boca
Esa boca me tiene hasta el cuello
Esa boca me dice: ""Mi cielo""
Me hace bailar, me hace la boca un mar
Esa boca tan boca, tan loca
Esa boca
Esa boca me baña en su magia
Esa boca me baña en su savia
Y no hay en mi boca otra boca
Tan boca, tan loca, tan ella, tan toda, no hay
Esa boca me tiene hasta el cuello
Esa boca me dice: ""Mi cielo""
Me hace bailar, me hace la boca un mar
Esa boca tan boca, tan loca
Esa boca
Esa boca me baña en su magia
Esa boca me baña en su savia
Y no hay en mi boca otra boca
Tan boca, tan loca, tan ella, tan toda, no hay
¡Eso!
(Ven, dame tu boca)
Ven, dame tu boca
(Entrégame tu boca)
Mi boca linda, mi boca chula, tu boca loca, tu boca boca
(Ven, dame tu boca)
En la mañana, en la tarde, en la noche solo tu boca
(Entrégame tu boca)
Me muerde, me encanta, me moja y me entrega tu corazón
(Ven, dame tu boca)
Que atraviesa, boca que calma, boca que pone mi boca loca
(Entrégame tu boca)
Busco pensar en otra cosa y no hago más que ver tu boca
(Ven, dame tu boca)
Mi boca linda, mi boca chula, tu boca loca, tu boca boca
(Entrégame tu boca)
Me muerde, me encanta, me moja y me entrega tu corazón
Esa boca
Esa boca me tiene hasta el cuello
Esa boca me dice: ""Mi cielo""
Me hace bailar, me hace la boca un mar
Esa boca tan boca, tan loca
Esa boca
Esa boca me baña en su magia
Esa boca me baña en su savia
Y no hay en mi boca otra boca
Tan boca, tan loca, tan ella, tan toda, no hay
¡Eso!",sad
504,aaron shust,"[Verse 1]
Can You take me by the hand?
Can You use me as I am?
Break me into who You want me to be
[Verse 2]
When the time is finally right
Will You open up my eyes?
And show me everything You want me to see
[Verse 3]
This life is not my own
[Verse 4]
To God alone be the glory
To God alone be the praise
Everything I say and do
Let it be all for You
The glory is Yours alone
Yours alone
[Verse 5]
Take the offering I bring
You want more than what I sing
Can I give You every part of me?
[Verse 6]
Turn these pennies into gold
Take this life I call my own
Until I'm running after Your heart
[Verse 7]
I'm needing to let go
[Verse 8]
To God alone be the glory
To God alone be the praise
Everything I say and do
Let it be all for You
The glory is Yours alone
[Verse 9]
We will rise and we will fall
But You remain after all
You're glorious and beautiful
You're beautiful
[Verse 10]
To God alone be the glory
To God alone be the praise
Everything I say and do
Let it be all for You
The glory is Yours alone
The glory is Yours alone
Yours alone
Yours alone",happy
505,laura story,"Atoning sacrifice
Keeper of this life
Hallelujah, You are Savior
Beginning and the end
Forgiver of my sin
By Your mercy You have saved us
Jesus, You are stronger
More than any other
Hallelujah, what a Savior
Jesus, You are higher
My soul's deepest desire
Hallelujah, You are Savior
You are the shepherd King
You lead us by still waters
Hallelujah, You are Savior
You are my only hope
Your kindness is my friend
And in Your presence, You restore us
Jesus, You are stronger
More than any other
Hallelujah, what a Savior
Jesus, You are higher
My soul's deepest desire
Hallelujah, You are Savior
You are the way, the truth and the life
You are my joy and my salvation
Stood in my place, taking my shame
Upon your shoulders
Jesus, You are stronger
More than any other
Hallelujah, what a Savior
Jesus, You are higher
My soul's deepest desire
Hallelujah, You are Savior
Hallelujah
You are Savior
You are Savior",happy
507,newsong,"[Verse 1]
First there was you, there was me
We were hanging out
One turned to two, turned to three
Till the club shut down
You gotta text about some after-party
(You said)
You ain't tryna chill with everybody
[Verse 2]
That was it, yeah, you know that was it
Pulled me in closer, almost touching your lips
Then we kissed (Then we kissed)
It was the first time we kissed (First time we kissed)
The way your body, nobody ain't got me caught up like this
[Verse 3]
Heart's been waiting
My heart's been waiting
Heart's been waiting
My heart's been waiting
My heart's been waiting for you
[Verse 4]
You mak? me feel my heart's been waiting for you
You mak? me feel my heart's been waiting for you
Knew the second you walked through the door
You mak? me feel my heart's been waiting for you
[Verse 5]
Da-da-da-da-da-da-da-da
Wanna feel that da-da-da-da-da-da-da-da
(My heart's been waiting for you)
[Verse 6]
We walked in, they were playing 'Show Me Love'
That's when I saw you from a distance
Knew that you were something different
Now we're talking, but I'm already in love
And the more I try and listen, the deeper I fall
[Verse 7]
All I know is I got feelings
Feelings that I never had
All I know, you're amazing
You got me checking myself
Now look at that!
[Verse 8]
You mak? me feel my heart's been waiting for you
You mak? me feel my heart's been waiting for you
Knew the second you walked through the door
You mak? me feel my heart's been waiting for you
[Verse 9]
You mak? me feel my heart's been waiting for you
You mak? me feel my heart's been waiting for you
Knew the second you walked through the door
You mak? me feel my heart's been waiting for you
[Verse 10]
Wanna feel that da-da-da-da-da-da-da-da
(Every single minute fo the day)
Wanna feel that da-da-da-da-da-da-da-da
(That love)
Wanna feel that da-da-da-da-da-da-da-da
(Every single minute fo the day)
Wanna feel that (Love)
Wanna feel that (Love)
[Verse 11]
Heart's been waiting
My heart's been waiting
Heart's been waiting
My heart's been waiting
My heart's been waiting for you
[Verse 12]
You mak? me feel my heart's been waiting for you
You mak? me feel my heart's been waiting for you
Knew the second you walked through the door
You mak? me feel my heart's been waiting for you
[Verse 13]
Wanna feel that da-da-da-da-da-da-da-da
Wanna feel that da-da-da-da-da-da-da-da
(That love)
Wanna feel that da-da-da-da-da-da-da-da
(Every single minute fo the day)
Wanna feel that (Love)
Wanna feel that (Love)",happy
